url	name	num_tracks	duration	owner	likes	num_reposts	tag	posted_on
https://soundcloud.com/theo_68/sets/chill	EDM	24	1:20:29	theo.	0	0	Pop	7 April 2020
https://soundcloud.com/giang-son-344269914/sets/edm-top-40-2016-1	edm	17	1:11:30	giang son	0	0	Pop	15 December 2016
https://soundcloud.com/raijuxvi/sets/edm-pt3	edm pt. 3	393	23:43:55	Raiju らいじゅう	0	0	edm	21 May 2018
https://soundcloud.com/haenesh/sets/edm	Edm	22	1:47:28	Haenesh	0	0	Pop	29 January 2017
https://soundcloud.com/sydney-yang-1/sets/dubsteps	EDM	481	43:24:56	Sydney Yang	3	0	Dubstep	25 January 2014
https://soundcloud.com/criticl-dmge/sets/trap	EDM	477	27:10:06	Criticl Dmge	0	0	Dubstep	21 November 2019
https://soundcloud.com/ra-gfw/sets/dub	EDM	387	33:46:44	Ra gfw	2	0	Electronic	10 August 2014
https://soundcloud.com/steven-truong-24/sets/edm	EDM	476	43:02:31	steven truong	0	0	Electronic	3 November 2016
https://soundcloud.com/skylersapp/sets/dubstep-mixtape	EDM	343	53:06:37	skylersapp	27	2	Dubstep	18 December 2013
https://soundcloud.com/chefweebs/sets/edm	EDM	474	37:11:54	chefweebs	6	0	Dubstep	7 January 2018
https://soundcloud.com/user-791069128/sets/edm	EDM	385	104:17:56	laurashelley	3	1	Electronic	24 August 2015
https://soundcloud.com/bspizzuco/sets/edm	Edm	456	31:11:57	brianna spizzuco	1	0	Electronic	27 October 2018
https://soundcloud.com/mitchbobitt/sets/edm	Edm	415	37:35:46	mitchbobitt	1	0	Electronic	1 October 2017
https://soundcloud.com/stan444/sets/edm	edm	406	29:20:03	stan	38	4	Electronic	14 February 2016
https://soundcloud.com/jordan-nettles/sets/edm	EDM	352	25:41:49	Jordan Nettles	2	0	Electronic	1 November 2014
https://soundcloud.com/user755405823/sets/edm	EDM	463	46:14:21	user755405823	2	0	Electronic	6 July 2017
https://soundcloud.com/mohicanseagull/sets/progressive-house	EDM	394	25:20:28	MOHICANSEAGULL	0	0	Electronic	13 September 2015
https://soundcloud.com/dishon-parris/sets/edm	EDM	282	18:27:37	Dishon Parris	609	96	Electronic	1 June 2017
https://soundcloud.com/lyrs-447514573/sets/edm	EDM	348	22:59:36	Leevi Lyytinen	1	0	Electronic	8 February 2016
https://soundcloud.com/brycef-3/sets/edm	Edm	481	44:38:34	BryceF	1	0	dubstep	8 December 2018
https://soundcloud.com/mumble98/sets/the-ones	EDM	350	26:04:20	Mumble	3	0	Electronic	20 August 2015
https://soundcloud.com/k0an/sets/electro	EDM	361	26:25:25	K0AN	2	0	Electronic	6 February 2013
https://soundcloud.com/mystic-willy/sets/edm	Edm	490	33:04:58	Mystic Willy	1	0	Electronic	1 September 2019
https://soundcloud.com/wf-hydrad/sets/ncs	EDM%	312	19:00:25	Hollowman808	1	0	Electronic	30 December 2016
https://soundcloud.com/evan-datkat-binderup/sets/edm	edm	375	28:41:48	Burrsace	1	1	Electronic	28 August 2014
https://soundcloud.com/nik-mccord/sets/edm	EDM	484	28:44:16	CUBBIE	2	0	Electronic	14 July 2019
https://soundcloud.com/ca_lemire/sets/edm-af	EDM	489	30:15:21	CA_Lemire	3	0	Electronic	6 June 2018
https://soundcloud.com/tgacusan/sets/edm-dubstep-electronic	Edm!	364	34:42:54	tomeh	2	0	Electronic	14 January 2016
https://soundcloud.com/grant-owen-caceres/sets/edm	EDM	357	23:46:59	G-m-B	6	0	Electronic	28 July 2013
https://soundcloud.com/uber-garcia-1/sets/edm	EDM	381	56:30:35	Uber Garcia 1	6	0	Electronic	14 July 2017
https://soundcloud.com/dylan-elias-21/sets/edm	EDM	359	26:37:11	Dylan Elias	5	0	Electronic	6 September 2015
https://soundcloud.com/spidermain50/sets/edm	EDM	325	28:13:18	Spidermain50	4	0	Electronic	3 October 2013
https://soundcloud.com/elizaaabethnguyen/sets/edm	EDM!	309	86:17:33	elizaaabethnguyen	0	0	Electronic	5 December 2013
https://soundcloud.com/john-pringle-7/sets/pegboard-nerds-monstercat	EDM	366	25:50:21	PringlePantz	8	0	Electronic	1 December 2015
https://soundcloud.com/kevin-dwan/sets/edm	EDM	326	32:50:54	kevin Dwan	0	0	Electronic	30 May 2018
https://soundcloud.com/bronson-nguyen-le/sets/edm	EDM	337	25:28:24	Bronson	1	0	Electronic	1 October 2013
https://soundcloud.com/amir-jamal-8/sets/edm	EDM	363	27:05:29	amir_xcx	0	0	Electronic	13 August 2018
https://soundcloud.com/nguy-n-v-s-n-780127739/sets/edm	Edm	275	14:40:19	Nguyễn Vũ Sơn	1	0	Electronic	10 April 2021
https://soundcloud.com/tillmanhaynes/sets/edm	EDM	241	22:36:36	Tillman_Haynes	2	0	Electronic	18 December 2013
https://soundcloud.com/brookelyne-distefano/sets/edm	EDM	354	44:03:29	BrookeLyne DiStefano	1	0	Electronic	22 December 2015
https://soundcloud.com/nimsterwolf/sets/edm	EDM	343	25:10:46	NimsterWolf	2	2	Electronic	31 July 2015
https://soundcloud.com/user777287944/sets/edm	EDM	226	18:47:21	user777287944	0	0	Electronic	23 November 2013
https://soundcloud.com/perccocet/sets/edm	edm	350	22:46:05	percocet	3	0	Electronic	19 September 2017
https://soundcloud.com/sean-odeezy/sets/edm	EDM	352	21:50:10	Sean O'DEEZY	4	2	Electronic	23 August 2016
https://soundcloud.com/jon-ulrich-1/sets/edm	EDM	332	26:37:16	Jon Ulrich	0	0	Electronic	18 April 2017
https://soundcloud.com/dominic-calamari/sets/edm	EDM	341	23:00:16	Dominic Calamari	5	1	Electronic	7 January 2017
https://soundcloud.com/dougkinnard/sets/edm	EDM	312	3:18:38	Doug Kinnard	2	1	Electronic	10 November 2014
https://soundcloud.com/user270626884/sets/edm	edm	329	22:48:25	user270626884	0	2	Electronic	24 January 2015
https://soundcloud.com/illusionyeti249/sets/h3ylo0k-t3	EDM	332	21:54:54	Yeti Reposts	5	1	Dubstep	9 December 2014
https://soundcloud.com/gothic-soprano/sets/edm	EDM	391	27:11:02	PrincePhoenixNova	1	0	Electronic	15 June 2017
https://soundcloud.com/jbtmaxmj/sets/edm	EDM	319	43:04:10	jbtmaxmj	0	0	Electronic	16 February 2015
https://soundcloud.com/ben-rirksopa/sets/edm	EDM	330	22:32:50	Ben Rirksopa	4	0	Electronic	3 March 2017
https://soundcloud.com/roy-fuchigami/sets/flying-high	EDM	320	22:18:34	Roy	1	0	Electronic	19 August 2015
https://soundcloud.com/vanessaxtran/sets/edm	edm	478	43:18:21	vanessaxtran	21	4	Trap	10 March 2017
https://soundcloud.com/dani-taylor-6/sets/edm-1	☠ edm ☠	356	28:16:14	Dani Taylor	1	0	Trap	23 January 2017
https://soundcloud.com/kyledengg/sets/edm	EDM	355	24:02:20	Kyledengg	4	1	Electronic	8 December 2014
https://soundcloud.com/decrez/sets/edm	EDM	254	20:33:41	Decrez	14	5	Electronic	23 July 2013
https://soundcloud.com/jeremiah-taylor-lotus/sets/edm	edm	246	30:14:27	Jeremiah Taylor Lotus	31	4	Dubstep	19 January 2014
https://soundcloud.com/utkarsh-hada/sets/edm	edm	280	16:09:25	TrvpGHOST	2	0	trap	4 August 2016
https://soundcloud.com/basid_m/sets/edm	EDM	271	22:18:37	Basid	0	0	Electronic	21 September 2014
https://soundcloud.com/kiiimmberrlyy/sets/edm	EDM	289	20:22:16	kiiimmberrlyy	4	1	Electronic	17 July 2015
https://soundcloud.com/energyz12/sets/edm	Edm	288	19:12:42	Energyz12	0	0	Dubstep	27 July 2016
https://soundcloud.com/pukestep/sets/edm	EDM	299	19:44:46	PUKE	2	0	Trap	25 November 2017
https://soundcloud.com/permitter/sets/electronic-playlist	EDM	282	20:10:15	Faux	1	0	Electronic	30 November 2014
https://soundcloud.com/lazaro-contreras-2/sets/edm	EDM!	228	21:41:32	The King Lazer	0	0	Electronic	15 July 2017
https://soundcloud.com/abeepinsky/sets/sept-edm	Edm	251	35:16:15	abeepinsky	1	2	electrohouse	23 September 2015
https://soundcloud.com/jack-peck/sets/edm	EDM	228	18:48:56	jackcpeck	2	0	Electronic	31 March 2015
https://soundcloud.com/ichor-matt/sets/edm	EDM	254	1:03:38	Ichor Matt	0	0	EDM 	8 November 2015
https://soundcloud.com/gjsimmons/sets/edm	EDM	233	17:08:22	gjsimmons	3	0	Electronic	22 January 2017
https://soundcloud.com/jorge-sora/sets/dope-shit	EDM	171	16:09:31	Jorge Sora	0	1	Electronic	11 July 2013
https://soundcloud.com/max-krauthamer/sets/edm	EDM	233	18:14:03	illmana	4	1	Electronic	19 January 2016
https://soundcloud.com/e-proxmaincollection/sets/crazy-m-i-x	E.D.M	295	23:25:57	E-prox (Main collection)	4	0	Electronic	26 October 2015
https://soundcloud.com/rhyno9265/sets/dub	EDM	229	23:22:37	Ryan P	0	0	Electronic	20 January 2016
https://soundcloud.com/s-stoven/sets/edm	EDM	193	12:18:39	Stoven	2	0	Electronic	2 June 2016
https://soundcloud.com/xmakox/sets/dubstep-trap-vb-1	EDM	207	14:18:15	MAKO	2	1	Electronic	9 May 2014
https://soundcloud.com/pedroogalindoo/sets/turn-up	EDM	221	18:18:31	Pedro Galindo	4	1	Electronic	15 October 2015
https://soundcloud.com/febekinawa/sets/edm	EDM	183	16:43:25	Febe Kinawa	1	0	Electronic	10 May 2015
https://soundcloud.com/livesets2015/sets/amsterdam-music-festival-2015	Amsterdam Music Festival 2015 (Live Sets) [Free Downloads]	11	8:54:56	EDM Chicago	7,816	1,135	Electronic	19 October 2015
https://soundcloud.com/eduard_ov/sets/edm	EDM	204	39:22:16	Eduard Mykhailov	28	5	Electronic	19 September 2017
https://soundcloud.com/user-435612332/sets/edm	EDM	206	12:45:23	TDoom20	0	0	Electronic	16 September 2016
https://soundcloud.com/kenneth-m-le/sets/edm	EDM	202	14:17:24	Ken M. Le	3	0	Electronic	20 June 2014
https://soundcloud.com/michael-del-fante/sets/edm	EDM	196	13:11:58	Michael Del Fante	0	0	Electronic	23 November 2014
https://soundcloud.com/rage-junkie/sets/ragejunkie-com-re-up-vol-012	RageJunkie.com ~ Re-Up Vol. 012	12	51:27	RageJunkie.com	10.4K	1,504	Electronic	16 December 2015
https://soundcloud.com/thosegoodvibes-1/sets/edm	EDM	165	23:04:33	thosegoodvibes	1	1	Electronic	28 November 2013
https://soundcloud.com/nickgajdos/sets/edm	Edm	151	50:21	nickgajdos	1	0	Electronic	16 December 2014
https://soundcloud.com/anna-sophie-hathaway/sets/edm	EDM	169	58:57	Anna Sophie Hathaway	1	2	edm	22 June 2017
https://soundcloud.com/mvxvm/sets/edm	EDM	147	9:44:20	mvxvm	3	2	Electronic	9 December 2014
https://soundcloud.com/quinceehines/sets/edm	EDM	160	56:19	QuinceeHines	2	1	Electronic	5 February 2015
https://soundcloud.com/alan-go/sets/edm	edm	130	15:22:14	alangoooo	1	0	Electronic	15 July 2014
https://soundcloud.com/t0m452/sets/edm	EDM	177	11:07:26	Tomasz	1	0	Dance & EDM	26 November 2016
https://soundcloud.com/nadia-mansaw/sets/edm	EDM	149	23:00:10	Nadia Mansaw	1	0	Dance & EDM	22 December 2014
https://soundcloud.com/will-iam-74/sets/edm	Edm	165	1:02:13	WillisMcGillis	3	0	EDM	26 July 2014
https://soundcloud.com/matt94539/sets/edm-1	EDM	162	10:58:04	matt94539	2	1	Electronic	2 May 2014
https://soundcloud.com/ryan-kaley/sets/edm	EDM	159	11:37:07	DatBassBro	1	0	Electronic	1 July 2015
https://soundcloud.com/madisonrutledge/sets/electronic	edm	159	25:06:22	madison rutledge	0	0	Electronic	11 May 2014
https://soundcloud.com/jackcw123/sets/trap	EDM	168	1:00:14	Jack Warner	2	1	Electronic	26 November 2015
https://soundcloud.com/yves-s-ther/sets/edm	EDM	127	1:02:49	LoVE (Light of Veins' Exit)	1	0	EDM	29 December 2016
https://soundcloud.com/le-marmite/sets/fly-shit	EDM	168	10:22:15	Le Marmite	1	0	Electronic	7 June 2015
https://soundcloud.com/sven-baa/sets/plylst	EDM	138	46:01	Sven Baa	4	0	Techno	4 November 2014
https://soundcloud.com/dima-zhuk/sets/edm-mainstream	EDM	138	10:30:38	Dima Zuk	6	1	Electronic	25 January 2014
https://soundcloud.com/user-114612564/sets/edm	EDM	135	48:27:56	Dustin Welch	2	2	Electronic	13 September 2016
https://soundcloud.com/mary-elizabeth-evans/sets/i-love-trap-music	EDM	119	2:07:56	Mary Elizabeth Evans	4	1	trap	22 June 2014
https://soundcloud.com/caitlin-howe-357974190/sets/edm	Edm	174	11:22:19	Caitlin Howe	2	0	Electronic	14 November 2016
https://soundcloud.com/jwilksprod/sets/edm	EDM	157	37:18:10	JWilks	1	0	Trap	27 October 2016
https://soundcloud.com/user937491387434234234234/sets/trap	EDM	138	14:43:00	kc_	3	0	Dance & EDM	16 July 2015
https://soundcloud.com/rmesozhnik/sets/new-private-playlist	EDM	159	10:08:38	RMesozhnik	1	0	TRAP	25 October 2019
https://soundcloud.com/halleanne-1/sets/bumpinnn	☮⟁EDM	144	10:50:45	Halle O'Donnell	13	1	dance 	16 August 2015
https://soundcloud.com/sierrahope93/sets/edm	EDM	118	12:26:09	sierrahope93	2	0	Electronic	2 October 2013
https://soundcloud.com/mishtameishta/sets/dubstep	EDM	121	1:38:03	mishtameishta	0	0	Electronic	12 November 2014
https://soundcloud.com/metroplex101/sets/edm	EDM	144	9:45:14	Metroplex101	1	0	Electronic	12 October 2015
https://soundcloud.com/brandon14-1/sets/dubstep	EDM	130	9:31:30	lBrandon17	2	0	EDM	27 July 2013
https://soundcloud.com/t-h-ng-tr/sets/edm	EDM	141	9:26:40	tanh	1	0	Electronic	8 July 2019
https://soundcloud.com/arenthor/sets/edm	EDM	91	55:10	Arenthor	0	0	Electronic	5 December 2013
https://soundcloud.com/ilyanaazman/sets/edmgems	EDM Gems	36	2:36:55	Ilyana Azman	11.8K	747	Chill	25 February 2017
https://soundcloud.com/sarahhafner/sets/edm	EDM	128	49:55	Sarah Hafner	3	1	Dance & EDM	10 November 2014
https://soundcloud.com/josh-sommerfeld-1/sets/edm	Edm	116	12:42:48	Josh Sommerfeld 1	1	0	Edm	14 October 2015
https://soundcloud.com/danny-tran-19/sets/edm	Edm	95	56:12	Danny Tran 93	2	0	Electronic	17 August 2014
https://soundcloud.com/crystalaltar/sets/edm-bangers-mixing	EDM	90	58:18	Crystal Altar	1	0	Electronic	16 March 2014
https://soundcloud.com/austinflames07/sets/edm	Edm	124	8:47:49	Aussie The Sedge	2	0	Edm 	24 March 2015
https://soundcloud.com/metaphorsfromthecore/sets/edm	EDM	137	14:24:34	MetaFlow	2	0	Electronic	17 December 2013
https://soundcloud.com/iamb0/sets/edm	EDM	117	53:54	LeOna	1	0	Dance & EDM	24 May 2016
https://soundcloud.com/exmainia9/sets/chill-songs	EDM ✌️	120	8:14:27	cameronh007	2	1	Electronic	13 January 2017
https://soundcloud.com/sziphi/sets/dub	EDM	116	28:00:37	Squints Atreides	1	0	Electronic	21 August 2014
https://soundcloud.com/abramson14/sets/edm	EDM	103	9:18:56	Abe Studios	2	1	EDM	7 July 2015
https://soundcloud.com/cocoonh2/sets/edm-15	EDM	112	58:18	COCOON H2 Repost	1	0	Electronic	30 May 2015
https://soundcloud.com/heyitsn8/sets/edm	EDM	105	7:10:20	a hopeless goober	2	0	Dance & EDM	25 December 2015
https://soundcloud.com/owen-klaiss/sets/edm	EDM	119	54:00	Owen Klaiss	1	0	Dance & EDM	26 October 2015
https://soundcloud.com/eshipta/sets/edm	EDM	107	8:05:54	eshipta	1	1	Electronic	5 October 2014
https://soundcloud.com/samantha-jang/sets/dubstep	EDM	93	12:32:38	Rose	1	1	Electronic	9 September 2014
https://soundcloud.com/sophia-holmqvist/sets/edm	edm	83	3:03:57	sophia lilliana	1	0	Electronic	1 November 2013
https://soundcloud.com/user-16222736/sets/edm	EDM	106	6:26:43	GoldenEmpire97	0	0	Electronic	15 May 2016
https://soundcloud.com/isaac-baumgartner/sets/newer-playlist	EDM	115	57:08	Isaac Baumgartner	6	1	Electronic	4 February 2015
https://soundcloud.com/sag-niemals-nie/sets/trap	EDM	114	59:06	Jumpupmaya	2	0	Dance & EDM	29 November 2016
https://soundcloud.com/c_m_richards/sets/edm	EDM	105	7:29:45	C_M_Richards	3	1	Electronic	17 April 2016
https://soundcloud.com/cammydearie/sets/progressive-house	EDM	99	57:52	Cammy Dearie	2	1	Electronic	11 March 2013
https://soundcloud.com/neil-phelps-230414428/sets/edm	edm	101	7:22:00	Neil Phelps	0	0	Electronic	28 August 2015
https://soundcloud.com/cocoonh2/sets/edm-14	EDM	95	56:17	COCOON H2 Repost	1	1	Electronic	26 May 2015
https://soundcloud.com/twelter22/sets/edm	EDM	95	7:12:02	twelter22	3	1	Electronic	30 April 2014
https://soundcloud.com/user-19386744/sets/dj2017	EDM	110	1:56:36	Colin Bosco	7	0	Electronic	27 July 2017
https://soundcloud.com/knightyknightds/sets/edm	EDM	99	1:06:16	K***ht	1	0	Electronic	19 February 2016
https://soundcloud.com/1asiansensation1/sets/edm	edm	103	12:16:39	1asiansensation1	1	1	Electronic	20 August 2014
https://soundcloud.com/nathan-fields-3/sets/underground	EDM	94	1:01:47	Nathan Fields 3	1	0	Electronic	6 January 2016
https://soundcloud.com/platnex7/sets/edm	EDM	101	6:19:27	platnex7	1	0	EDM	30 January 2016
https://soundcloud.com/njbrooks87/sets/edm	EDM	90	58:48:22	njbrooks	1	0	Trap	19 January 2014
https://soundcloud.com/kimberly-killsz/sets/edm	EDM	117	4:31:51	Kimberly	1	0	EDM	15 May 2020
https://soundcloud.com/bear-the-wolf1/sets/edm	edm	88	6:38:35	Bear the Wolf	1	0	Electronic	19 June 2014
https://soundcloud.com/cocoonh2/sets/edm-10	EDM	79	49:40	COCOON H2 Repost	1	0	Electronic	4 May 2015
https://soundcloud.com/qnysrjhlncnm/sets/edm	EDM	108	6:30:10	Александр Косенко	0	0	Electronic	10 December 2017
https://soundcloud.com/sofie-gelder/sets/edm	EDM	78	8:28:36	Sofie Gelder	1	0	EDM	21 February 2014
https://soundcloud.com/samantha-sck/sets/19szeo6qpozh	edm	91	49:30	Samantha Sck	1	0	Electronic	19 May 2015
https://soundcloud.com/what-son/sets/edm	edm	87	1:06:35	what son	1	1	House	22 April 2014
https://soundcloud.com/user133439393/sets/edm	EDM	93	6:19:17	Kirbal_	2	0	Electronic	18 May 2015
https://soundcloud.com/michael-kramer-836002578/sets/edm	EDM	96	49:03	Michael Kramer	0	0	Electronic	20 November 2015
https://soundcloud.com/nebrodsky/sets/edm	EDM	98	1:01:28	Nebrod5ky	2	0	Dance & EDM	4 May 2018
https://soundcloud.com/xdubj/sets/edm	EDM	82	5:47:07	xdubj	0	0	Hip Hop	16 April 2015
https://soundcloud.com/valerie_araya/sets/prestons	edm	62	6:03:45	Valerie_araya	4	5	Hip Hop	27 August 2014
https://soundcloud.com/edm-stream/sets/goodies	Goodies	451	76:44:44	EDM Stream	197	148	Dance & EDM	14 June 2016
https://soundcloud.com/jacobkapolka/sets/edm	edm	61	7:07:54	jacobkapolka	5	0	Hip Hop	16 July 2015
https://soundcloud.com/tyler_england/sets/sarah	E D M	125	8:29:48	TYLER ENGLAND	10	0	R&B	12 June 2015
https://soundcloud.com/jcost5/sets/showet	EDM	58	7:31:17	JDB	2	0	R&B	19 April 2014
https://soundcloud.com/rage-junkie/sets/ragejunkie-com-re-up-vol-016	RageJunkie.com ~ Re-Up Vol. 016	11	43:17	RageJunkie.com	4,769	1,056	Electronic	7 April 2016
https://soundcloud.com/44atlantabasswolf44/sets/edm	EDM	52	1:50:52	44AtlantaBassWolf44	2	1	Hip Hop	16 October 2013
https://soundcloud.com/jayeazybb/sets/2-1	EDM	54	1:30:03	miahBhigha	1	0	R&B	21 March 2015
https://soundcloud.com/adem_akgul/sets/adem	EDM	57	3:29:34	Adem_Akgül	0	0	Hip Hop	15 September 2017
https://soundcloud.com/ehagstrom/sets/edm	EDM	47	6:55:33	ehagstrom	1	0	Electronic	29 April 2014
https://soundcloud.com/feel_that_sound/sets/electrorm	EDM	44	3:19:30	Feel_That_Sound	7	0	House	15 September 2014
https://soundcloud.com/davi921/sets/edm	EDM	39	3:00:41	davi921	1	0	R&B	29 August 2013
https://soundcloud.com/tae-hwa-kang-355738949/sets/dance-edm	Dance & EDM & Hip-hop	475	52:22	Tae-Hwa Kang	155	33	Dance & EDM	19 March 2017
https://soundcloud.com/user554569635/sets/hip-hop-and-edm-playlist	Hip Hop and EDM PLAYLIST	423	32:15:07	YettiSweaty	265	28	Hip Hop EDM	6 July 2015
https://soundcloud.com/user-411858687/sets/dj-ctrl-alt-delete	EDM	33	2:29:23	DJ DDD (Dab Daddy Dan)	0	0	Hip Hop	20 September 2016
https://soundcloud.com/jayden-l-tufuga/sets/edm	EDM	30	2:31:19	Jayden L Tufuga	1	0	Hip Hop	19 March 2016
https://soundcloud.com/user-609061807/sets/edm	EDM	40	2:45:11	Nordic	1	0	Hip Hop	10 March 2017
https://soundcloud.com/rage-junkie/sets/ragejunkie-com-re-up-vol-015	RageJunkie.com ~ Re-Up Vol. 015	15	48:28	RageJunkie.com	3,628	754	Electronic	14 March 2016
https://soundcloud.com/ayushna-kavathekar/sets/new-private-playlist	EDM	27	54:35	Ayushna K	1	0	Hip Hop	13 June 2015
https://soundcloud.com/sandercooten/sets/edm-fusion-vol-2	EDM Fusion	32	1:54:06	Sander Cooten	2,420	468	Dance	12 June 2016
https://soundcloud.com/ben-huber-658390382/sets/music	Not EDM	490	35:47:04	Ben Huber	9	4	Dance & EDM	11 October 2015
https://soundcloud.com/everything-edm-107802864/sets/thug-lyfe	Thug Lyfe	463	25:34:09	Everything EDM	12	4	Hip Hop	25 February 2017
https://soundcloud.com/adanaelvalle/sets/m-r-m-x-s	EDM Remixes	473	55:31	ValleVibes420	49	2	Remixes	21 December 2018
https://soundcloud.com/djangsofficial/sets/ade2016	ADE 2016 / EDM Anthems	52	3:37:15	Angelika S	2,143	507	ADE 2016	4 September 2016
https://soundcloud.com/zeek1212/sets/edm	edm	18	1:03:12	Zeek1212	0	0	edm	25 September 2013
https://soundcloud.com/bakerbrite/sets/guhgo	GuhGO (edm + trap + rap)	387	49:21:49	𝖡𝖠𝖪𝖤𝖱	12	1	Dance & EDM	9 January 2015
https://soundcloud.com/steve-goss-2/sets/random	Rap & EDM (Dubstep, House, Trap) etc.	440	43:02	Steve Goss	13	2	Dance & EDM	9 July 2015
https://soundcloud.com/omer-bilal/sets/edm	EDM	23	2:22:23	Omer Bilal	2	0	Hip Hop	9 November 2015
https://soundcloud.com/shatay525/sets/turnt-hits	EDM	20	1:19:25	shatay525	0	0	Hip Hop	15 April 2015
https://soundcloud.com/donaldcrr/sets/billboardedm	Billboard Top-50 EDM Shots	44	40:51	Donald Crooker	1,904	325	Dance & EDM	10 December 2016
https://soundcloud.com/user-484058666/sets/edm	edm	20	1:12:04	unimportant guy	0	0	Hip Hop	17 May 2017
https://soundcloud.com/dancehall_edm_moombahton/sets/listen-upcoming-dancehall-edm	>>ƉᾋƝƇἝἬᾋĿĿ ἝƉṂ ƝἝẂ ҬȖƝἝṨ ȖƤƉᾋҬἝƉ ƉᾋἿĿὛ<<	350	51:10	DANCEHALL EDM MOOMBAHTON	28	6	Dancehall	3 March 2016
https://soundcloud.com/user-357372137/sets/imagine-dragons	EDM	14	1:00:03	TheShad00w	1	0	Hip Hop	17 October 2019
https://soundcloud.com/rossow916/sets/randomness-from-work	Rap/HipHop/Trap/EDM Playlist	404	54:12	rossow916	115	8	Hip Hop	6 November 2014
https://soundcloud.com/electromusicapp/sets/artists-promoted-by-3	Artists Promoted By ElectroMusic Network Summer 2020	480	53:34:34	ElectroMusic Network	3	0	Electronic	3 May 2020
https://soundcloud.com/natasha-chrisanti/sets/edm	EDM	11	1:37:48	Natasha Chrisanti	0	0	Hip Hop	6 September 2015
https://soundcloud.com/bdalldorf/sets/edm	EDM	12	2:41:13	bdalldorf	0	0	Hip Hop	18 July 2014
https://soundcloud.com/jleww69/sets/rap-edm-remixes	Rap/EDM Crossover Mega Playlist	208	13:59:20	JLeww	940	41	Electronic	9 July 2016
https://soundcloud.com/ewfonewhodis/sets/edm	edm	22	35:05	NewFoneWhoDis	0	0	Hip Hop	28 April 2021
https://soundcloud.com/violamaas/sets/top-40-edm-hits-2019	TOP 40 EDM Hits 2019 SPRING	9	36:42	Viola Maas	2,147	429	Dance & EDM	11 May 2016
https://soundcloud.com/makkal/sets/mikki	Best EDM partylist of all time	300	23:27:47	TheBUCKETman	10	1	Dance & EDM	15 April 2017
https://soundcloud.com/bluskystv/sets/music-i-get-bread-to-lofi-rap	music I get bread to | lofi, rap, edm, and bangers	398	25:23:40	Bluskys	15	1	Hip Hop	3 April 2019
https://soundcloud.com/giancarlo-ciolino-1/sets/instrumentals	I Got A Story To Tell [ instrumentals freestyle hip hop rap pop edm trap rock ]	320	21:12:37	Giancarlo Ciolino	35	4	Hip-hop & Rap	24 August 2017
https://soundcloud.com/linda-huynh-26/sets/edm	EDM	13	47:57	Linda Huynh	0	0	Hip Hop	4 June 2015
https://soundcloud.com/cheyenne-sokkappa/sets/dubstep	EDM	12	1:55:25	Cheyenne Sokkappa	0	0	Hip Hop	1 January 2014
https://soundcloud.com/divasena-kusuma-606550273/sets/edm	EDM	12	37:34	Divasena Kusuma	1	0	Hip Hop	16 October 2018
https://soundcloud.com/amblythe/sets/edm-1	#edm	11	50:53	amblythe	1	0	Hip Hop	4 November 2014
https://soundcloud.com/rage-junkie/sets/ragejunkie-com-re-up-vol-013	RageJunkie.com ~ Re-Up Vol. 013	13	49:40	RageJunkie.com	2,192	328	Electronic	30 December 2015
https://soundcloud.com/royalplaylists/sets/hip-hop-rap	HIP HOP & RAP	92	5:46:16	Royal Playlists	1,749	362	Hip-hop & Rap	13 October 2017
https://soundcloud.com/alphasphera/sets/edm	EDM	13	51:35	Alphasphera	1	0	Edm	10 April 2015
https://soundcloud.com/milythicedm/sets/good-rap-shit	Hip hop playlist	249	46:57	Milythic EDM	5	0	Hip Hop	6 May 2017
https://soundcloud.com/rage-junkie/sets/ragejunkie-com-re-up-vol-014	RageJunkie.com ~ Re-Up Vol. 014	16	54:42	RageJunkie.com	2,094	391	RIP David Bowie	13 January 2016
https://soundcloud.com/supertwofl/sets/vibes	edm	12	46:03	Austin Wilkinson	0	1	Hip Hop	12 December 2014
https://soundcloud.com/edmweather/sets/miami-dance-week-part-1	MIAMI Dance Week Part 1	23	50:24	EDM WEATHER	1,928	372	Dance	20 February 2016
https://soundcloud.com/4thright/sets/edm	EDM	10	37:05	4thright	0	0	EDM 	27 July 2015
https://soundcloud.com/ay-ush-237138577/sets/edm	EDM	2	1:50	AY USH	1	0	Hip Hop	12 June 2021
https://soundcloud.com/dirtyproduction/sets/dirty-production-beats-04-2017	Dirty Production BEATS / Instrumentals 04/2017	5	5:57	Dirty Music / Production	61	16	Trap	13 April 2017
https://soundcloud.com/fenixlabmultimediafactory/sets/edm	EDM	4	9:48	fenixlabmultimediafactory	0	0	Hip Hop	10 January 2015
https://soundcloud.com/electromusicapp/sets/artists-promoted-by-4	Artists Promoted By ElectroMusic Network Summer 2020	474	44:31:53	ElectroMusic Network	1	1	Hip Hop	16 June 2020
https://soundcloud.com/kristian-traje/sets/my-playlist-make-you-relax-and	Reggae,Future,HipHop,Deepsounds,EDM	211	25:23:51	Kristian Traje	32	4	Electronic	29 January 2014
https://soundcloud.com/cherry-mocha/sets/edm	EDM	8	28:21	Cherry Mocha	1	0	Hip Hop	9 September 2016
https://soundcloud.com/ho-ng-thu-anh-687022068/sets/edm	EDM	5	22:38	Hoàng Thuỳ Anh	0	0	Hip Hop	2 February 2016
